sample_id,repository,workflow_id,workflow_path,commit_date,final_label,true_label,predicted_class,predicted_label,probability_LOW,probability_MEDIUM,probability_HIGH,confidence,correct,rf_correct,conf_bin
gha_0002988,StacklokLabs/osv-mcp,160052438,.github/workflows/security.yml,2025-07-08T01:26:58Z,2,HIGH,0,LOW,0.5056911664909817,0.14439026842083993,0.3499185650881786,0.5056911664909817,False,False,"(0.5, 0.6]"
gha_0002991,StacklokLabs/osv-mcp,160052438,.github/workflows/security.yml,2025-10-13T23:21:31Z,2,HIGH,0,LOW,0.5034561868620901,0.15853245957526385,0.33801135356264594,0.5034561868620901,False,False,"(0.5, 0.6]"
gha_0003992,anthropics/claude-code-action,162895555,.github/workflows/claude.yml,2025-05-19T15:32:32Z,2,HIGH,0,LOW,0.4995449901847023,0.4038541607172037,0.09660084909809406,0.4995449901847023,False,False,"(0.0, 0.5]"
gha_0004218,astral-sh/ty,160120226,.github/workflows/build-binaries.yml,2025-05-05T21:00:42Z,2,HIGH,0,LOW,0.49951033384878996,0.08379323609258815,0.41669643005862184,0.49951033384878996,False,True,"(0.0, 0.5]"
gha_0005303,coolsamson7/velix,180598448,.github/workflows/docs.yml,2025-08-11T18:02:04Z,2,HIGH,0,LOW,0.49935362415291534,0.2821134552315761,0.21853292061550858,0.49935362415291534,False,False,"(0.0, 0.5]"
gha_0002990,StacklokLabs/osv-mcp,160052438,.github/workflows/security.yml,2025-09-03T20:51:25Z,2,HIGH,0,LOW,0.49821515874277716,0.14454349589954205,0.3572413453576808,0.49821515874277716,False,False,"(0.0, 0.5]"
gha_0009262,neptaco/mcproc,169528819,.github/workflows/release.yml,2025-06-22T02:27:54Z,2,HIGH,0,LOW,0.4966884976332051,0.317105067907553,0.18620643445924182,0.4966884976332051,False,False,"(0.0, 0.5]"
gha_0007458,jlbadano/ig-mcp,165355247,.github/workflows/security.yml,2025-05-30T21:21:02Z,2,HIGH,0,LOW,0.49619219449624896,0.17516463894443657,0.3286431665593144,0.49619219449624896,False,True,"(0.0, 0.5]"
gha_0003102,Tearnote/Playnote,185442876,.github/workflows/windows-build.yml,2025-10-17T19:31:24Z,2,HIGH,0,LOW,0.49534110400342135,0.25581944376560595,0.24883945223097273,0.49534110400342135,False,False,"(0.0, 0.5]"
gha_0003103,Tearnote/Playnote,185442876,.github/workflows/windows-build.yml,2025-10-27T22:38:10Z,2,HIGH,0,LOW,0.49534110400342135,0.25581944376560595,0.24883945223097273,0.49534110400342135,False,False,"(0.0, 0.5]"
gha_0011746,trypsynth/paperback,201139521,.github/workflows/build.yml,2025-11-10T12:50:58Z,2,HIGH,0,LOW,0.4924694863963791,0.2784674589998243,0.22906305460379658,0.4924694863963791,False,False,"(0.0, 0.5]"
gha_0007554,jon4hz/jellysweep,182089606,.github/workflows/pr-docker.yml,2025-08-18T14:48:08Z,2,HIGH,0,LOW,0.4915327753644917,0.23327542251147929,0.275191802124029,0.4915327753644917,False,False,"(0.0, 0.5]"
gha_0011810,tuist/mobile-ci-rules,173314191,.github/workflows/update-docs.yml,2025-07-08T14:31:23Z,2,HIGH,0,LOW,0.4864397135694406,0.17129320835415338,0.34226707807640605,0.4864397135694406,False,False,"(0.0, 0.5]"
gha_0008189,lioensky/VCPToolBox,162842058,.github/workflows/ci.yml,2025-05-19T11:57:48Z,2,HIGH,0,LOW,0.48211160485063015,0.3863092610254655,0.13157913412390426,0.48211160485063015,False,False,"(0.0, 0.5]"
gha_0009339,nivox/fs2-backpressure-sensor,160818076,.github/workflows/release.yml,2025-05-08T18:52:50Z,2,HIGH,0,LOW,0.4820223873877588,0.3383373536103231,0.1796402590019181,0.4820223873877588,False,False,"(0.0, 0.5]"
gha_0002539,Postboy-tui/app,177539084,.github/workflows/publish.yml,2025-07-28T14:56:51Z,2,HIGH,0,LOW,0.4777025927451595,0.30423800158666214,0.21805940566817852,0.4777025927451595,False,False,"(0.0, 0.5]"
gha_0002986,StacklokLabs/osv-mcp,160052438,.github/workflows/security.yml,2025-05-05T12:51:29Z,2,HIGH,0,LOW,0.47739493935435606,0.14520415308218323,0.3774009075634606,0.47739493935435606,False,False,"(0.0, 0.5]"
gha_0007385,jefferythewind/warpgbm,155503863,.github/workflows/release.yml,2025-04-12T01:54:02Z,2,HIGH,0,LOW,0.4770300326459281,0.31525448299505837,0.20771548435901363,0.4770300326459281,False,False,"(0.0, 0.5]"
gha_0000369,AptS-1547/shortlinker,164230372,.github/workflows/rust.yml,2025-05-28T07:27:33Z,2,HIGH,0,LOW,0.47524398585214167,0.26455363317079245,0.26020238097706583,0.47524398585214167,False,False,"(0.0, 0.5]"
gha_0006272,fccview/rwMarkable,180504325,.github/workflows/docker-publish.yml,2025-08-11T10:58:20Z,2,HIGH,0,LOW,0.4718252164519248,0.34721846818347957,0.1809563153645955,0.4718252164519248,False,False,"(0.0, 0.5]"
gha_0005491,databricks-industry-solutions/mining-iron-ore-processing,173916264,.github/workflows/publish.yaml,2025-07-11T03:44:57Z,2,HIGH,0,LOW,0.47142748124007466,0.16604225236867207,0.3625302663912534,0.47142748124007466,False,False,"(0.0, 0.5]"
gha_0010868,sevonj/scratchmark,164577420,.github/workflows/flatpak.yml,2025-05-28T08:11:19Z,2,HIGH,0,LOW,0.4702501704496552,0.2593811818592748,0.2703686476910699,0.4702501704496552,False,False,"(0.0, 0.5]"
gha_0011716,transformerlab/transformerlab-gpu-orchestration,177861384,.github/workflows/main_lattice-staging-002.yml,2025-08-06T17:53:19Z,2,HIGH,0,LOW,0.469702063158933,0.15241749284457126,0.37788044399649573,0.469702063158933,False,False,"(0.0, 0.5]"
gha_0012866,zhravan/golearn,194669669,.github/workflows/enforce-pr-labels.yml,2025-10-02T18:12:33Z,2,HIGH,0,LOW,0.46965280553610256,0.260917427467907,0.2694297669959903,0.46965280553610256,False,False,"(0.0, 0.5]"
gha_0002922,Silent-Watcher/spotenv,180586321,.github/workflows/coverage.yaml,2025-08-11T11:44:38Z,2,HIGH,0,LOW,0.46600032851527246,0.42930662825249843,0.10469304323222908,0.46600032851527246,False,False,"(0.0, 0.5]"
gha_0005920,editor-code-assistant/eca,187438981,.github/workflows/nix-bump-deps-lock.yml,2025-09-08T13:14:10Z,2,HIGH,0,LOW,0.4633550282340541,0.3976781728359633,0.1389667989299827,0.4633550282340541,False,False,"(0.0, 0.5]"
gha_0010864,severo/awesome-parquet,176919769,.github/workflows/main.yml,2025-07-25T05:31:04Z,2,HIGH,0,LOW,0.4626882710933673,0.2974054862765353,0.23990624263009738,0.4626882710933673,False,False,"(0.0, 0.5]"
gha_0012863,zhravan/golearn,182222207,.github/workflows/release.yml,2025-10-01T21:57:46Z,2,HIGH,0,LOW,0.4592817764844116,0.2699144265561018,0.2708037969594866,0.4592817764844116,False,True,"(0.0, 0.5]"
gha_0002469,Petermuraya/julin,215023119,.github/workflows/pages.yml,2025-12-22T06:56:35Z,2,HIGH,0,LOW,0.4590687980566217,0.3402960785096954,0.20063512343368278,0.4590687980566217,False,False,"(0.0, 0.5]"
gha_0012282,weicanie/prisma-ai,174376860,.github/workflows/CI_test_docker_build.yml,2025-07-13T23:34:57Z,2,HIGH,0,LOW,0.4562114479067786,0.44434763045975173,0.09944092163346971,0.4562114479067786,False,False,"(0.0, 0.5]"
gha_0000391,Artur-Sulej/rust-ebooks,170163062,.github/workflows/publish.yml,2025-06-24T21:35:16Z,2,HIGH,0,LOW,0.45293650862664525,0.19631850384498103,0.35074498752837374,0.45293650862664525,False,False,"(0.0, 0.5]"
gha_0001072,EB-wilson/Helium,152671758,.github/workflows/commitTest.yml,2025-03-28T16:10:09Z,2,HIGH,0,LOW,0.4491576370954315,0.28084023771934186,0.27000212518522676,0.4491576370954315,False,False,"(0.0, 0.5]"
gha_0003463,XavierRolex/Fake_News_Detector,162975191,.github/workflows/python-tests.yml,2025-05-20T00:27:04Z,2,HIGH,0,LOW,0.44640484013807785,0.2191812217196434,0.3344139381422787,0.44640484013807785,False,False,"(0.0, 0.5]"
gha_0005146,cnlohr/cilbox,167847155,.github/workflows/build.yml,2025-06-11T11:22:46Z,2,HIGH,0,LOW,0.44485477108998644,0.40493520410277767,0.15021002480723603,0.44485477108998644,False,False,"(0.0, 0.5]"
gha_0012664,xun082/DocFlow,175477733,.github/workflows/preview.yml,2025-11-03T06:15:07Z,2,HIGH,0,LOW,0.44322435467442794,0.2755486084711162,0.28122703685445577,0.44322435467442794,False,True,"(0.0, 0.5]"
gha_0002470,Petermuraya/julin,215023119,.github/workflows/pages.yml,2025-12-24T08:14:09Z,2,HIGH,0,LOW,0.44298640280847257,0.3614532234406533,0.1955603737508741,0.44298640280847257,False,False,"(0.0, 0.5]"
gha_0002629,RedHatProductSecurity/aegis-ai,174498361,.github/workflows/pypi-release.yml,2025-09-01T07:23:12Z,2,HIGH,0,LOW,0.44256624620962504,0.4209749917187942,0.1364587620715808,0.44256624620962504,False,False,"(0.0, 0.5]"
gha_0000954,Datuanalytics/datu-core,180489906,.github/workflows/pull_request.yml,2025-08-12T19:07:41Z,2,HIGH,0,LOW,0.44254767235118997,0.2919444695991898,0.26550785804962007,0.44254767235118997,False,False,"(0.0, 0.5]"
gha_0010254,qte77/context-engineering-template,172961398,.github/workflows/ruff.yaml,2025-07-07T05:09:14Z,2,HIGH,0,LOW,0.4421405899459536,0.17879631850830155,0.37906309154574486,0.4421405899459536,False,False,"(0.0, 0.5]"
gha_0011016,sjackp/r2-gallery,187565841,.github/workflows/ci.yml,2025-09-08T21:46:22Z,2,HIGH,0,LOW,0.4416361424252435,0.4277219647644341,0.13064189281032235,0.4416361424252435,False,False,"(0.0, 0.5]"
gha_0008083,leonardsellem/readwise-vector-db,170335725,.github/workflows/sync.yml,2025-06-23T15:55:32Z,2,HIGH,0,LOW,0.43645392097919966,0.1324484450451244,0.43109763397567596,0.43645392097919966,False,False,"(0.0, 0.5]"
gha_0012663,xun082/DocFlow,175477733,.github/workflows/preview.yml,2025-07-18T09:40:21Z,2,HIGH,0,LOW,0.4361981715833359,0.2790833967802453,0.2847184316364188,0.4361981715833359,False,True,"(0.0, 0.5]"
gha_0011784,tuannvm/haproxy-mcp-server,162492318,.github/workflows/test.yml,2025-05-17T02:18:42Z,2,HIGH,0,LOW,0.4296481470662598,0.33767372638468207,0.2326781265490581,0.4296481470662598,False,False,"(0.0, 0.5]"
gha_0007057,iamrobmat/obsidian-similar-notes,153975581,.github/workflows/build.yml,2025-04-04T10:36:41Z,2,HIGH,0,LOW,0.4239503165809567,0.23591662541252748,0.3401330580065159,0.4239503165809567,False,False,"(0.0, 0.5]"
gha_0012434,woowacourse-teams/2025-course-pick,188584088,.github/workflows/android-cd.yml,2025-09-12T02:17:23Z,2,HIGH,0,LOW,0.42268399475428947,0.24504503788809315,0.3322709673576174,0.42268399475428947,False,False,"(0.0, 0.5]"
gha_0011978,vailabel/vailabel-studio,162422880,.github/workflows/build.yml,2025-09-24T00:04:15Z,2,HIGH,0,LOW,0.422163828019522,0.3682228618596259,0.20961331012085202,0.422163828019522,False,False,"(0.0, 0.5]"
gha_0002610,RchGrav/claudebox,173986860,.github/workflows/build.yml,2025-07-11T12:40:16Z,2,HIGH,0,LOW,0.4196476674612126,0.25087452214567424,0.32947781039311314,0.4196476674612126,False,True,"(0.0, 0.5]"
gha_0007386,jefferythewind/warpgbm,155503863,.github/workflows/release.yml,2025-04-14T02:32:11Z,2,HIGH,0,LOW,0.4172405803990636,0.20717000273621133,0.37558941686472513,0.4172405803990636,False,True,"(0.0, 0.5]"
gha_0000392,Artur-Sulej/rust-ebooks,170163062,.github/workflows/publish.yml,2025-06-28T19:32:15Z,2,HIGH,0,LOW,0.4098927518658546,0.2036899566558736,0.38641729147827186,0.4098927518658546,False,False,"(0.0, 0.5]"
gha_0000418,AtaraxiaSpaceFoundation/Europa-Station-14,176931138,.github/workflows/benchmarks.yml,2025-04-25T00:09:36Z,2,HIGH,0,LOW,0.40960253154296045,0.21089493891954247,0.37950252953749714,0.40960253154296045,False,False,"(0.0, 0.5]"
gha_0012862,zhravan/golearn,182222207,.github/workflows/release.yml,2025-08-19T01:37:18Z,2,HIGH,0,LOW,0.4053773843065042,0.28401140030466193,0.31061121538883396,0.4053773843065042,False,True,"(0.0, 0.5]"
gha_0010480,rkirkendall/nano-agent,185700331,.github/workflows/release.yml,2025-09-01T17:56:30Z,2,HIGH,0,LOW,0.402973310602111,0.36106099240628875,0.23596569699160033,0.402973310602111,False,False,"(0.0, 0.5]"
gha_0008581,masihgh/iranian-bank-list-js,165250456,.github/workflows/publish.yml,2025-05-30T11:43:11Z,2,HIGH,0,LOW,0.3697897477587464,0.35059914995167857,0.2796111022895751,0.3697897477587464,False,False,"(0.0, 0.5]"
gha_0008854,microsoft/mcp-for-beginners,162353653,.github/workflows/co-op-translator.yml,2025-08-28T21:33:27Z,2,HIGH,0,LOW,0.3643358127677901,0.30460389465127896,0.33106029258093084,0.3643358127677901,False,False,"(0.0, 0.5]"
